,0
1252,-180.74629497720255
1253,-179.9129865598917
1254,-180.12826688760887
1255,-177.77769798633253
1256,-179.56136304802305
1257,-177.56800159763822
1258,-177.33065698745204
1259,-179.85370956280613
1260,-179.0600929723449
1261,-178.54639439109192
1262,-178.72971340026223
1263,-178.3247397857102
1264,-180.65890095842798
1265,-182.10676474262667
1266,-181.8839671985868
1267,-184.14125427548123
1268,-184.06461235569026
1269,-184.20541943162792
1270,-185.75983062822132
1271,-187.40230778433153
1272,-188.115111893781
1273,-187.3746340070923
1274,-187.30448036100609
1275,-188.73616254915524
1276,-187.89425012949027
1277,-186.6034384550651
1278,-187.33981254850644
1279,-186.69099755142923
1280,-187.07151141122674
1281,-187.89679631377683
1282,-187.77170180302187
1283,-187.7342066921197
1284,-189.8254709080043
1285,-188.07542048124182
1286,-188.94275314120765
1287,-190.07535902901097
1288,-190.46616761217342
1289,-192.9591851791942
1290,-188.5588269567687
1291,-188.07036580428235
1292,-188.1372666932101
1293,-187.8567943441284
1294,-185.69665319687022
1295,-185.68909240136884
1296,-186.35523621861532
1297,-186.43230192378192
1298,-186.55665844033103
1299,-186.28909249890592
1300,-184.01504643118005
1301,-183.3508498112533
1302,-182.09984521418585
1303,-180.63808126787436
1304,-179.42160698688647
1305,-177.7603890925745
1306,-177.12042363147938
1307,-179.71956610605216
1308,-179.56187690184024
1309,-180.1557831267823
1310,-180.7339003473639
1311,-180.3990789802045
1312,-180.19715951718706
1313,-179.0081148901722
1314,-181.46073805967825
1315,-179.26350802222584
1316,-177.34106864117217
1317,-176.21854297427595
1318,-174.22460327300726
1319,-174.32234045589186
1320,-173.83011618545999
1321,-170.6963886295325
1322,-170.79828675592915
1323,-171.3077396510892
1324,-173.31301095379126
1325,-172.1712715040717
1326,-172.1079191119999
1327,-168.5576950405226
1328,-170.30127793886183
1329,-168.9521700131832
1330,-172.09085019186475
1331,-171.41103170701956
1332,-170.84209020405365
1333,-171.28978107429322
1334,-172.28417451723124
1335,-173.23715602907433
1336,-172.15499763125922
1337,-174.998929233335
1338,-174.71310224951182
1339,-177.01396846662752
1340,-177.1576514155592
1341,-178.28259992884682
1342,-179.3044773687175
1343,-181.1114154650534
1344,-183.32691830624827
1345,-183.07344763813356
1346,-182.6608532097255
1347,-183.18909031034872
1348,-183.42313976709323
1349,-185.15588119004278
1350,-183.0842420148213
1351,-185.42112600949756
1352,-186.3038115941077
1353,-186.08958456653858
1354,-186.5780273669729
1355,-186.48634288546785
1356,-186.42663772029198
1357,-186.61723362762513
1358,-189.13993620550983
1359,-187.09732144099183
1360,-186.773979959234
1361,-187.84069620471044
1362,-188.17404705323239
1363,-189.45623507637035
1364,-187.8078678184372
1365,-188.1351440662012
1366,-187.64221066932924
1367,-184.1061273249968
1368,-186.1188556182151
1369,-186.10789859328725
1370,-184.47204513002245
1371,-182.87025432557624
1372,-182.91144784154022
1373,-185.4634944062672
1374,-184.79835867241144
1375,-183.05101312195097
1376,-183.35108916344328
1377,-183.13408229455845
1378,-183.64030526926905
1379,-183.92974118597039
1380,-183.4370387957757
1381,-182.62792719461723
1382,-182.2058887317915
1383,-183.3688640936203
1384,-178.46249277163014
1385,-179.96641443339516
1386,-178.3176480727917
1387,-177.3660899323826
1388,-177.41399388633897
1389,-174.44958503166774
1390,-176.9184076547369
1391,-176.98038664392888
1392,-177.1568603676972
1393,-177.8074410637056
1394,-178.2373775475426
1395,-177.96324014721148
1396,-179.27115380383097
1397,-178.55188144422755
1398,-178.87286769549326
1399,-179.3871778952693
1400,-179.624687881475
1401,-180.11687746514656
1402,-179.57026977518012
1403,-179.9660245784007
1404,-180.42851066400286
1405,-181.3509670620616
1406,-180.87835304294097
1407,-178.34260200424706
1408,-179.4557269903002
1409,-181.26469269450342
1410,-179.54851125650382
1411,-178.79053215938737
1412,-179.24635045708055
1413,-180.5320162797955
1414,-177.86131839655303
1415,-178.37332245410323
1416,-176.3386301493689
1417,-179.9204788224257
1418,-179.70657884010416
1419,-183.03331831083418
1420,-183.58420893842447
1421,-184.85109005254225
1422,-186.53582410100861
1423,-186.58110105798846
1424,-185.9822895645526
1425,-189.11320624319535
1426,-188.9933349849598
1427,-190.63881761042757
1428,-189.42245413615063
1429,-187.5310763460385
1430,-184.30151618138385
1431,-183.99732176235003
1432,-184.3114531696259
1433,-183.82281035557676
1434,-180.57819815077826
1435,-180.04330634177947
1436,-181.64694189996828
1437,-181.88241766147974
1438,-180.99996657780832
1439,-178.61734252418165
1440,-176.73604537817351
1441,-176.13714162593922
1442,-176.83960637392872
1443,-176.44333281988656
1444,-174.58102632137033
1445,-174.89894559541597
1446,-175.41336534213804
1447,-174.99769996870523
1448,-175.4848683946396
1449,-175.16372493275946
1450,-173.01936415781057
1451,-172.80801591825025
1452,-171.89066895516
1453,-173.30251082603561
1454,-172.67711336009359
1455,-176.21273647519823
1456,-175.649007640314
1457,-176.22541258411312
1458,-173.0201168789767
1459,-171.8699778807534
1460,-172.85737522264338
1461,-172.40110773530597
1462,-174.79588390666555
1463,-177.7312229700962
1464,-180.5266366626984
1465,-179.66937797323385
1466,-179.58173774730523
1467,-180.0292385248656
1468,-178.1321744309985
1469,-179.31766264347203
1470,-180.4741661931405
1471,-180.62006600103064
1472,-181.6922238607228
1473,-179.70336680485798
1474,-181.74129774478854
1475,-183.91035776460237
1476,-183.22780050698952
1477,-184.82371253606104
1478,-183.38283267417432
1479,-183.68508819944225
1480,-183.89905107973712
1481,-184.88924719210084
1482,-185.9335793659224
1483,-186.96228403722796
1484,-190.47952397991725
1485,-189.02369284803703
1486,-189.93535960807824
1487,-191.65307547587864
1488,-195.1765478741801
1489,-195.41792390436848
1490,-193.13243408700203
1491,-194.58466552921112
1492,-194.29905228046354
1493,-194.27742933743008
1494,-194.94205174660252
1495,-192.86933690223157
1496,-194.53029923411563
1497,-194.31052329318962
1498,-193.26565784229462
1499,-192.522133288431
1500,-191.6416149279745
1501,-193.66357240277873
1502,-194.02706082792298
1503,-193.1493845851906
1504,-194.81025493386107
1505,-193.01910359836893
1506,-193.84291421487194
1507,-193.47763016551983
1508,-191.72515333710885
1509,-190.63255535209728
1510,-190.6221869893268
1511,-191.71992910943115
1512,-190.9939577169559
1513,-189.9146513552018
1514,-190.37327956820317
1515,-189.64567547102965
1516,-191.4473598952984
1517,-189.55093052030443
1518,-188.47288594093342
1519,-185.41488776805815
1520,-184.9384897990433
1521,-183.1663480720719
1522,-182.1199831203239
1523,-183.13669734951634
1524,-184.24774972507683
1525,-184.53059923707661
1526,-185.03546138348446
1527,-184.65012808980896
1528,-184.43973150340491
1529,-183.18990015715835
1530,-184.51306842694882
1531,-185.6290946034131
1532,-185.51471918478452
1533,-187.81009676095803
1534,-189.27031750732982
1535,-187.85137251621006
1536,-186.44703641877862
1537,-184.55165961917987
1538,-186.1489051801787
1539,-186.2074200032457
1540,-187.94249680200136
1541,-187.79622795078558
1542,-187.6035048659534
1543,-186.47796412204076
1544,-185.85620233798778
1545,-186.2025635842779
1546,-187.0029811328402
1547,-188.38054940517358
1548,-187.4757186145752
1549,-186.1795861686201
1550,-188.16030998536291
1551,-188.20762758533274
1552,-190.39472117815546
1553,-192.0676901730701
1554,-192.91666297657747
1555,-189.72139944940776
1556,-189.57772686077035
1557,-188.80624005066514
1558,-191.19132675159148
1559,-191.33182672043432
1560,-190.90012182877163
1561,-191.47492107273683
1562,-189.49701205813977
1563,-186.4838277949678
1564,-186.83833316399375
1565,-189.36602660794088
1566,-190.4697915825418
1567,-193.13942597567592
1568,-193.26400509461854
1569,-192.31917463537462
1570,-192.99561610592312
1571,-192.5701733253498
1572,-192.6478874804752
1573,-194.40276651047
1574,-192.67146889591996
1575,-189.28711270426604
1576,-189.72608429368782
1577,-188.27201575990603
1578,-188.45676532814122
1579,-191.01335454267758
1580,-191.85529827233958
1581,-190.57077517448536
1582,-189.7696115392168
1583,-188.6002416048606
1584,-186.32329825932555
1585,-187.82210344901873
1586,-187.13519921994128
1587,-184.4324536370288
1588,-181.31472120356807
1589,-183.56709823596512
1590,-185.72937572177452
1591,-185.48592798802028
1592,-185.7745587825413
1593,-184.62931935251152
1594,-183.49927713495356
1595,-185.075815971261
1596,-181.9536324801673
1597,-181.87282624653596
1598,-182.90127091477146
1599,-184.34787580653872
1600,-185.00377888497206
1601,-182.57480629151163
1602,-181.76976203553346
1603,-181.5817945903924
1604,-182.53277279095633
1605,-184.48772741425847
1606,-183.11187153954697
1607,-185.71317682741625
1608,-185.5030344060065
1609,-186.5837170673486
1610,-187.1039677461023
1611,-185.92082422097127
1612,-186.23886726558024
1613,-185.28500305598465
1614,-185.01162427853944
1615,-185.27859388576724
1616,-183.14808764476678
1617,-181.89918937627098
1618,-187.7899670289444
1619,-188.89205751429887
1620,-189.2665375690152
1621,-189.68836691234395
1622,-188.85758334556147
1623,-188.99644749864257
1624,-189.022500331661
1625,-185.9722556382132
1626,-185.33427357583633
1627,-185.30989665094057
1628,-186.34152451170095
1629,-189.77303292105114
1630,-190.31354473917187
1631,-192.20520673473587
1632,-192.78818712049454
1633,-191.97773673809007
1634,-192.92162623568956
1635,-194.7246413759459
1636,-195.25618981849223
1637,-195.61598197105087
1638,-193.92830293497957
1639,-192.6555759093401
1640,-193.49272272440143
1641,-197.2693220888198
1642,-197.11128746578436
1643,-199.86497428139276
1644,-200.3382705156916
1645,-199.86531353001513
1646,-199.32874041949705
1647,-198.58863040334165
1648,-198.66973280203405
1649,-199.37067055222334
1650,-197.92957672568082
1651,-197.87817639812312
1652,-196.17353192958893
1653,-192.9781728623914
1654,-190.14238536025104
1655,-192.1284454552475
1656,-193.67176527185555
1657,-194.40013310637173
1658,-196.19751562517692
1659,-196.51457551894168
1660,-196.32843032019912
1661,-195.76940985419228
1662,-194.79428469851152
1663,-194.65075893384838
1664,-192.09702843527393
1665,-189.0079076297121
1666,-186.19052123183272
1667,-185.4254817477448
1668,-186.1508980594861
1669,-186.55100606622574
1670,-184.4529755036826
1671,-185.65107392178024
1672,-184.7148027676857
1673,-183.238995793629
1674,-183.36643357789427
1675,-187.6303637597257
1676,-187.53152298296175
1677,-188.38524050848912
1678,-188.7906675835128
1679,-186.78867462083835
1680,-187.46737939762065
1681,-187.50913700028678
1682,-187.83407642227806
1683,-185.85492557595342
1684,-185.95430932230417
1685,-186.62036671492885
1686,-189.76974072402095
1687,-191.27730897870433
1688,-191.07674725977733
1689,-190.06178723094294
1690,-190.39636758841036
1691,-189.0337476544047
1692,-192.33975789760677
1693,-192.83857420080298
1694,-193.1614779124566
1695,-191.62774288244705
1696,-191.63183200403128
1697,-191.32807645860066
1698,-191.0063491850002
1699,-189.55408936818975
1700,-191.67016210103958
1701,-191.92543169099199
1702,-191.84874621583904
1703,-192.9256879683304
1704,-190.79171079214782
1705,-190.7989388330348
1706,-191.945819148657
1707,-191.8868361580388
1708,-193.20597165498785
1709,-191.9718142013209
1710,-191.04478280062392
1711,-192.97462887315763
1712,-193.41503000109068
1713,-194.5823757449989
1714,-194.29606310320648
1715,-196.1553157837824
1716,-196.72477617905912
1717,-198.02301551444552
1718,-193.53722487067816
1719,-193.34868143103955
1720,-194.86180880475095
1721,-195.1366258718137
1722,-194.6289608470214
1723,-192.66169554981923
1724,-190.42108035223134
1725,-190.70972380509934
1726,-192.7050577898823
1727,-193.64538549719305
1728,-196.2595197868412
1729,-194.633700838209
1730,-195.589275650346
1731,-193.64564116205187
1732,-193.27020913629624
1733,-192.38908988632014
1734,-190.44341205992725
1735,-187.64674301121588
1736,-187.21023508285865
1737,-185.90398829498363
1738,-186.06974070362216
1739,-188.3986872290806
1740,-186.72473371011722
1741,-184.16157670591406
1742,-183.08747830741743
1743,-182.49609298853457
1744,-182.00002230945782
1745,-184.17416064534467
1746,-185.95908476079651
1747,-186.68090794290717
1748,-188.5016452063701
1749,-187.81410376521907
1750,-188.57510553422225
1751,-188.84857306089427
1752,-188.54258754092905
1753,-188.99438163143842
1754,-189.73293930748954
1755,-188.61003045729038
1756,-186.53898107611352
1757,-186.70885976506295
1758,-183.66850818618906
1759,-184.45676240300494
1760,-184.41749282209534
1761,-183.92301028259615
1762,-182.5059968017252
1763,-185.3155819240446
1764,-188.18375224659255
1765,-187.99909668751755
1766,-192.08017503190226
1767,-190.3455745021074
1768,-189.46390205949058
1769,-188.95145916385394
1770,-189.04190692313696
1771,-187.5555485485781
1772,-186.4888122954812
1773,-189.33236887224547
1774,-189.5269585190811
1775,-186.44148995291414
1776,-189.3577424882179
1777,-192.16043875671724
1778,-191.94815564684544
1779,-191.31829324379447
1780,-189.50612623007444
1781,-189.48859719463223
1782,-189.9676398668054
1783,-191.97744377008155
1784,-191.7013518511528
1785,-189.5106100400857
1786,-186.23811676266004
1787,-188.19487808668146
1788,-188.43297776982058
1789,-186.69820176522214
1790,-185.41711207875665
1791,-186.9886846436314
1792,-182.2939183488461
1793,-185.04811438807212
1794,-184.32702195969847
1795,-185.55265335007488
1796,-185.225140167437
1797,-185.41992106735816
1798,-187.50838135992058
1799,-187.2244725863437
1800,-186.7954446872285
1801,-186.92330894106118
1802,-185.89811136105124
1803,-184.3405438559824
1804,-184.21432010146518
1805,-182.48045711637545
1806,-185.3102542399486
1807,-183.39050409241264
1808,-184.11217771549644
1809,-186.3411408303088
1810,-186.9556954855545
1811,-185.44144288664393
1812,-185.26402475877808
1813,-185.6706306390455
1814,-189.6543816697209
1815,-189.3459163487614
1816,-189.4150385667064
1817,-188.52803639730078
1818,-188.84140840677173
1819,-188.4100677266984
1820,-186.9326271356379
1821,-187.86058019956
1822,-191.58604659553077
1823,-191.64719275833187
1824,-191.04576266187982
1825,-191.16559230280345
1826,-189.8519606344493
1827,-189.94448008199933
1828,-186.07129257041245
1829,-185.50189054019057
1830,-184.17879844614563
1831,-183.4836974722227
1832,-182.47706497450355
1833,-184.45021257738085
1834,-184.7142546548244
1835,-187.61245401069544
1836,-188.4824822268967
1837,-190.6464073914544
1838,-192.2123839846738
1839,-192.39059860969948
1840,-193.2360991651358
1841,-193.5497589062493
1842,-196.4458073298338
1843,-194.03195225742004
1844,-194.14704923444148
1845,-195.62183918813372
1846,-193.3506400508183
1847,-193.68584028637179
1848,-192.04368461318097
1849,-191.57160247153126
1850,-193.68540171580025
1851,-192.81436211498104
1852,-193.07513888319664
1853,-194.89422531175245
1854,-193.89577654986672
1855,-191.99689172328627
1856,-192.09118732459302
1857,-191.95552146156638
1858,-193.11889165974466
1859,-192.1433216289934
1860,-192.81764118800595
1861,-192.41211469739264
1862,-194.20934978465996
1863,-190.37887403451793
1864,-191.35828675561203
1865,-191.31678509257605
1866,-188.2655264021829
1867,-188.0852954668269
1868,-188.05882308065074
1869,-188.27577015463356
1870,-189.14591053031918
1871,-188.8781534726861
1872,-190.1362376004706
1873,-186.97951162162641
1874,-186.41341979161305
1875,-186.83315113473148
1876,-183.80079238302693
1877,-180.4101633311151
1878,-180.78914866501236
1879,-180.30769137235058
1880,-180.28331735515675
1881,-182.4281339170657
1882,-182.3342107511879
1883,-179.9394487313992
1884,-181.45845139542507
1885,-182.08229280022067
1886,-185.12809057714077
1887,-185.17355506192317
1888,-184.45046474916413
1889,-187.88418228156334
1890,-188.02597551661435
1891,-186.33771005192816
1892,-185.43272009934145
1893,-183.0067470796844
1894,-185.21199686859435
1895,-185.14779481458882
1896,-185.16761807451817
1897,-186.92569597938552
1898,-185.10746409239115
1899,-186.15321980418022
1900,-184.93546258239115
1901,-184.56243116972877
1902,-186.04116685928676
1903,-186.27684971665144
1904,-186.01875987827458
1905,-188.19940069450615
1906,-183.6800135119955
1907,-183.65003520323248
1908,-181.53263929373708
1909,-178.39928267938689
1910,-178.70264226697577
1911,-181.3541283091916
1912,-181.4939329448525
1913,-180.58333901442245
1914,-176.57726752552327
1915,-174.99127830111996
1916,-176.59136311605494
1917,-178.7444099048413
1918,-179.25468251337622
1919,-180.01776111050432
1920,-181.2206237426016
1921,-182.06124723012775
1922,-179.1297355312703
1923,-179.05019334933678
1924,-180.03747975307425
1925,-180.13120978471673
1926,-179.59066721309648
1927,-177.65006069330246
1928,-182.00583483588161
1929,-181.8380575854468
1930,-180.20753625747767
1931,-180.34442762430115
1932,-181.3285160683026
1933,-178.77989015421903
1934,-182.0559398202099
1935,-180.7636464898994
1936,-181.78391737402765
1937,-180.24350681342102
1938,-178.90852164650715
1939,-177.5002696967367
1940,-178.63194681032041
1941,-180.2851775372958
1942,-177.3731889322409
1943,-177.2234802130232
1944,-178.88117114558344
1945,-175.25437821562247
1946,-174.86328671796318
1947,-177.32056065361476
1948,-178.13567866328125
1949,-180.63342704007084
1950,-179.54537992401035
1951,-183.06908891776934
1952,-182.78775743929157
1953,-180.99217547345984
1954,-182.78849465307442
1955,-184.6581287238185
1956,-185.84809455847272
1957,-189.37380754673498
1958,-187.9353926164894
1959,-187.57594329280116
1960,-186.3501349517342
1961,-186.40734684237702
1962,-187.41548897975065
1963,-188.32078592175534
1964,-184.78671250902332
1965,-185.28946387396826
1966,-183.47670399483584
1967,-183.91962966811556
1968,-184.86614417731778
1969,-185.33250331521455
1970,-184.8329916517914
1971,-187.89656941448868
1972,-187.2883887856998
1973,-188.53185778679475
1974,-188.71111119885455
1975,-190.10310158310654
1976,-189.85591895439532
1977,-189.23789721759917
1978,-192.26961528714878
1979,-192.7951042471165
1980,-191.88789136350692
1981,-190.0892206923453
1982,-189.65374850777786
1983,-189.89205223003043
1984,-189.16013220363527
1985,-188.90518794591878
1986,-188.49687175632755
1987,-185.49816799950594
1988,-187.37692466244064
1989,-187.02867452199197
1990,-185.96067011591538
1991,-186.27049446014504
1992,-188.13262982780535
1993,-187.53261314676266
1994,-187.41851249595996
1995,-186.79263773796802
1996,-187.4251477441651
1997,-184.67990452465688
1998,-188.3175685047635
1999,-188.47438139988466
2000,-190.6950328433956
2001,-192.46655197975312
2002,-192.50276994563686
2003,-193.76489871960558
2004,-193.92445818823043
2005,-192.3878710532474
2006,-194.4095485577929
2007,-194.12063031126286
2008,-194.40784440314653
2009,-194.36576466437063
2010,-195.81773199941563
2011,-195.87591780377724
2012,-196.93856325813613
2013,-196.9695381318955
2014,-198.77200344238213
2015,-198.96561665664402
2016,-199.1889720918716
2017,-196.59161564682515
2018,-198.67891202750565
2019,-197.67932867139774
2020,-196.13668872913695
2021,-194.56444310805205
2022,-195.05991831932013
2023,-195.61164208789484
2024,-196.71310563318647
2025,-196.20657759348495
2026,-196.82606246939693
2027,-199.67788207739886
2028,-198.5911425220172
2029,-198.2492974980518
2030,-198.37088725914288
2031,-199.7352808393718
2032,-199.6559546131775
2033,-199.97235497203386
2034,-196.26031213590704
2035,-194.42478052586
2036,-192.2245726864033
2037,-192.16489593564023
2038,-192.02390499077927
2039,-190.29457571068178
2040,-190.0742581018807
2041,-188.913791268181
2042,-189.27053002434928
2043,-188.96679372167364
2044,-191.6558379308696
2045,-192.5183134718506
2046,-193.42225752219412
2047,-189.8823156836302
2048,-188.78700445488474
2049,-185.83901567900543
2050,-184.06349382989055
2051,-181.38823927812683
2052,-183.7299297777186
2053,-182.76282703817668
2054,-180.67705770173325
2055,-182.8195830430347
2056,-180.65977924839027
2057,-178.5509311265505
2058,-180.44005547955123
2059,-181.19637507463952
2060,-182.02163543114875
2061,-182.16365349075332
2062,-180.60866156341777
2063,-184.07342862860446
2064,-186.2705505196258
2065,-186.77901068524014
2066,-187.98736244277944
2067,-188.53427433964126
2068,-188.57082450739745
2069,-188.42199601570326
2070,-189.4314140766095
2071,-188.01094853481536
2072,-189.5104852343116
2073,-186.98198548597276
2074,-187.66372705724353
2075,-186.04741935344148
2076,-186.31951529449643
2077,-186.69603616653524
2078,-185.06763682574285
2079,-185.17156116095754
2080,-187.92360030652551
2081,-187.62285233667535
2082,-187.80776501020998
2083,-187.65464800878405
2084,-187.22379848148807
2085,-187.00071985974827
2086,-184.7743364297498
2087,-187.05362848808443
2088,-187.5328867031746
2089,-185.1550202730789
2090,-185.1562634739422
2091,-185.3778800016081
2092,-185.16089229073177
2093,-185.7940336471601
2094,-184.1899206125579
2095,-184.85546356400675
2096,-185.61414011222936
2097,-186.4925119241216
2098,-182.21890489720522
2099,-182.19878671864376
2100,-182.41974333102917
2101,-180.83858450670618
2102,-183.34382803981268
2103,-182.18512198454468
2104,-181.99491747877784
2105,-181.77155787717925
2106,-181.59099177582027
2107,-182.76853356080926
2108,-185.9696798696043
2109,-185.89359530033408
2110,-187.112582435305
2111,-187.24006886943556
2112,-187.0069128633815
2113,-188.53780094600393
2114,-187.34250725904366
2115,-186.99449467971667
2116,-184.73502559040102
2117,-185.56589652081712
2118,-183.62106836552704
2119,-183.26815031126628
2120,-184.27717416486664
2121,-184.32854279236227
2122,-183.4603344100885
2123,-184.3479687146099
2124,-182.25305428523293
2125,-181.92723371940133
2126,-181.19740106687476
2127,-178.9824023075758
2128,-176.4478247353288
2129,-176.59124801550195
2130,-176.7465494655252
2131,-176.17326759537696
2132,-176.06648418836735
2133,-175.5545998240229
2134,-175.69109706463337
2135,-179.51017789454013
2136,-179.1094593588332
2137,-178.43565200298863
2138,-180.00181847084596
2139,-180.98764460188266
2140,-179.7605836978481
2141,-178.34737569588734
2142,-177.53878149728024
2143,-177.30923065184797
2144,-174.49641475706852
2145,-173.64715704123262
2146,-173.0627403567532
2147,-176.1142736131146
2148,-178.58734236741805
2149,-178.91875242601228
2150,-179.1279934054256
2151,-179.0589864375704
2152,-178.2836377624734
2153,-180.70719328545917
2154,-182.18163626930752
2155,-178.49984498871368
2156,-179.06458097617605
2157,-179.50695418481962
2158,-177.44706828268602
2159,-176.94330025455847
2160,-178.5442589659811
2161,-178.2615566139964
2162,-178.18220808542145
2163,-174.7696652918581
2164,-174.44354192863884
2165,-175.93796118282233
2166,-175.62929170176523
2167,-174.72685467935142
2168,-174.2015481425786
2169,-174.14923075182847
2170,-173.8256765419908
2171,-173.6906006540416
2172,-172.13895826040897
2173,-173.87628847980707
2174,-173.51754434471218
2175,-173.34699070433192
2176,-173.1986588846066
2177,-173.09249454114487
2178,-171.8150817162675
2179,-171.55749102929968
2180,-170.55952737387298
2181,-171.31530213340062
2182,-172.8842661428542
2183,-174.111389970604
2184,-174.23949133287203
2185,-176.82043314714315
2186,-175.81013536009843
2187,-174.97599298558737
2188,-172.81349265496866
2189,-171.2183541715545
2190,-171.11393544517375
2191,-172.18194207171308
2192,-172.05792353255475
2193,-173.9723967001
2194,-177.20956498144403
2195,-175.89889708616658
2196,-174.66586364938195
2197,-178.34919818321885
2198,-178.12372806104054
2199,-177.32047242975884
2200,-174.44969372724947
2201,-174.61134666479472
2202,-171.4625087984846
2203,-171.63689679064748
2204,-173.50402311887527
2205,-173.15316810384246
2206,-173.09671640702965
2207,-171.4539263254693
2208,-169.70392955040327
2209,-170.9397783287335
2210,-168.4604591961317
2211,-165.61414426636432
2212,-164.10859238288543
2213,-164.38439037802954
2214,-164.61924702868026
2215,-165.51347103878666
2216,-165.85694844976493
2217,-166.15315215746432
2218,-164.68098588265778
2219,-166.2422051778623
2220,-165.3365151158327
2221,-168.1772240811922
2222,-170.76484584618552
2223,-169.34121638536857
2224,-169.4013122045217
2225,-169.32687095943373
2226,-172.5568285561227
2227,-172.5389214981174
2228,-172.4674881502265
2229,-173.6112178006121
2230,-176.67694479238642
2231,-177.96482635500334
2232,-179.22719000130076
2233,-179.02109374789237
2234,-179.35660331134147
2235,-175.69541808294946
2236,-178.55625596037393
2237,-179.0361891215146
2238,-177.4377104615148
2239,-178.77962711015707
2240,-179.21397751805856
2241,-177.96290951641743
2242,-178.83667172608457
2243,-179.2936600830105
2244,-177.73863485156448
2245,-177.71156371495155
2246,-177.6364521141912
2247,-173.6073513004275
2248,-171.13191449082
2249,-172.03070097512352
2250,-172.97365997804656
2251,-172.17294913786588
2252,-171.07253068005812
2253,-170.56424149612528
2254,-170.54347485423116
2255,-170.68302176781125
2256,-174.08851425525162
2257,-172.03950050657087
2258,-174.4680537448489
2259,-177.99946205096472
2260,-175.95469216454202
2261,-176.43063911869731
2262,-176.8786165251222
2263,-178.39251193225743
2264,-177.44814285964515
2265,-175.0800261428186
2266,-176.62397376207758
2267,-178.50433324589386
2268,-178.17708775662885
2269,-178.2357217016376
2270,-177.05485299901596
2271,-176.2429487128428
2272,-176.91896148310417
2273,-176.12471783618108
2274,-175.79284270419652
2275,-175.96523251472743
2276,-176.37122520214615
2277,-176.52490514378493
2278,-178.1387875071545
2279,-180.46792612917608
2280,-179.85751565648283
2281,-180.6828004715731
2282,-180.46090993363137
2283,-179.39743893959613
2284,-179.73011960424435
2285,-177.70839472871208
2286,-179.71996475838748
2287,-179.60092606054414
2288,-181.63080970464983
2289,-182.32511811798565
2290,-182.43790529740554
2291,-181.436559884088
2292,-184.72376251537028
2293,-182.61542873443742
2294,-180.61035479318474
2295,-182.50778144601762
2296,-182.6868336280512
2297,-180.99031206857018
2298,-180.99941943369728
2299,-183.53022602782164
2300,-183.70583872975865
2301,-184.37836352841907
2302,-186.50179784362135
2303,-186.60737736723752
2304,-184.06733494148872
2305,-186.11357040746196
2306,-184.83253851753153
2307,-184.96000743189492
2308,-183.81695687088498
2309,-182.99563012236484
2310,-185.22355798218152
2311,-185.27888608445505
2312,-185.0150695544702
2313,-182.9281338889823
2314,-183.16186925842507
2315,-182.16496415092053
2316,-182.2024548822683
2317,-182.71522705700514
2318,-183.02781399160943
2319,-181.17063760884798
2320,-181.09282574107246
2321,-177.58538000501932
2322,-175.04343248287512
2323,-177.8638460374772
2324,-177.71217149527558
2325,-178.00645761667002
2326,-175.28233190692035
2327,-174.32510637378007
2328,-174.91159111688575
2329,-176.32162164973008
2330,-174.2758041834481
2331,-171.54896396402972
2332,-170.59580044274801
2333,-172.56594453113834
2334,-172.0463647255725
2335,-172.4023382923413
2336,-170.3176433818366
2337,-169.94595167932363
2338,-171.99223191314582
2339,-172.0123784363915
2340,-172.06242256633598
2341,-174.31958983512843
2342,-173.5099776916177
2343,-174.01400207618343
2344,-176.9078896429463
2345,-178.28516298551108
2346,-178.7915787765366
2347,-181.13281769357948
2348,-183.5160143607126
2349,-185.44086765480617
2350,-186.66342757971353
2351,-186.41338384995615
2352,-187.52826517727036
2353,-189.36303278675007
2354,-188.22813738221114
2355,-191.24243336828863
2356,-188.16486065127594
2357,-189.10336236073468
2358,-187.707031978761
2359,-183.88152756340187
2360,-184.3523870921515
2361,-185.1754595421526
2362,-184.3993918626353
2363,-182.60465007729425
2364,-183.26770679173197
2365,-183.50990648449385
2366,-183.91575331485146
2367,-185.0956828498333
2368,-185.7009622460734
2369,-184.82931244284725
2370,-186.35228725869192
2371,-186.07370060844315
2372,-185.41655749015527
2373,-185.0575504016142
2374,-185.20807168038849
2375,-188.3280108650927
2376,-188.46426005667104
2377,-188.62107456662466
2378,-186.56353666309423
2379,-186.6377991402078
2380,-186.94138740215493
2381,-187.1420079036738
2382,-187.1952815575787
2383,-188.25223967707035
2384,-188.06237714480972
2385,-188.95581672913076
2386,-187.7419203580795
2387,-185.91527406152477
2388,-184.91061131537862
2389,-185.57205283573217
2390,-185.83056915688255
2391,-186.0472975719851
2392,-184.71142750583866
2393,-186.08826509631737
2394,-186.09994759853947
2395,-184.93759335712383
2396,-185.55156090487057
2397,-183.49266196630666
2398,-184.18527627434727
2399,-181.98921859877112
2400,-182.0555294020933
2401,-182.92425457725835
2402,-182.72745224145265
2403,-181.97396618250414
2404,-180.6893360811011
2405,-178.1091424626737
2406,-179.39274879456048
2407,-179.7761022593661
2408,-179.70902072421367
2409,-179.78600741865998
2410,-177.3856270234164
2411,-177.43795512331425
2412,-180.55065721357462
2413,-183.9577407315029
2414,-184.18056683736512
2415,-186.98579014924442
2416,-188.21845500740702
2417,-190.31300039464367
2418,-191.85627308355393
2419,-193.89802516620966
